time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.07435628273323193,-0.02638388129128139,14.626549699460334,0.05001912060279334,6.247399542893376,0.0,0.048577147198618935,0.178725810418389,4.841999420543719,-0.007282199491197205,-0.09477593652364033,0.0,496.03956996714,494.73380979771656,495.95498231810683,494.90450432281546
1.9800000000000013,-0.0707144226556868,-0.014674470935606684,14.919139317561822,0.04960119727509582,6.241815531780585,0.0,0.07335579805316875,0.2115309385629006,4.910669673376027,-0.006339158072283667,-0.08985305404115908,0.0,449.8245739272601,450.2158934774169,448.6812888545824,448.7579645156817
2.0400000000000014,-0.06544836614824237,-0.000971867434875708,15.216513667129162,0.04900119199439157,6.236571752993736,0.0,0.10269740483429904,0.24515372671528554,5.001386996417826,-0.01856822268445417,-0.08289004002413698,0.0,456.6078103549616,457.1569101632298,457.3246521795793,456.3495365015043
2.1000000000000014,-0.05842300812487758,0.01462333061467323,15.517082977704808,0.047590106668696563,6.231494411887557,0.0,0.13192798475399828,0.2745702444187489,5.01749379091603,-0.03592761401645765,-0.08833129952838785,0.0,435.7038227997097,435.24255461900356,433.7464158538819,432.2857448373276
2.1600000000000015,-0.049169305120235283,0.032295486292581235,15.825843606938252,0.04532040266580584,6.226384186442305,0.0,0.17711817981013647,0.3141685795031005,5.273349472775374,-0.04192919050742647,-0.07950216166342389,0.0,505.9005350924997,506.5309142675647,506.065110246067,505.6323831602912
2.2200000000000015,-0.03724804360814439,0.05215139660198791,16.147002017957423,0.0427271615727145,6.222275967389692,0.0,0.22069857961089456,0.3473767496334791,5.4311659218384145,-0.045936747062380705,-0.05249457236249773,0.0,479.2398939068134,481.2851878273555,480.6622692743348,480.3575346140111
2.2800000000000016,-0.02280478262738541,0.07381736425804947,16.47471657554888,0.040127077609918516,6.219157451612219,0.0,0.2610272224685038,0.37454920524522994,5.492339317774694,-0.03858280648388229,-0.050956729444884,0.0,452.7138775660033,452.835930295025,452.57554885772936,453.1661414173895
2.3400000000000016,-0.005597543592362369,0.09723884745413405,16.810479135613228,0.038491130407506624,6.215776831670569,0.0,0.3128571466084995,0.40589809765085644,5.69870775956046,-0.01098272539229288,-0.07019727783058494,0.0,497.4380786555622,496.0250043400912,495.15869657700904,497.1850420539562
2.4000000000000017,0.01444352220644146,0.12230464838775945,17.153326693297736,0.03787432531532264,6.211793806525598,0.0,0.3555424226236931,0.4295605661861339,5.72935052810356,-0.008910580817954983,-0.05968168762541853,0.0,444.85225635858114,445.7093452836119,446.8634673673221,447.03250618032274
2.4600000000000017,0.0371378720371665,0.14878896219041693,17.49828443343515,0.037351022868813644,6.20817022276721,0.0,0.40125587430398146,0.4531892665539161,5.768999617357356,-0.008346604705133131,-0.06185451387920864,0.0,449.9383855664464,449.7598695529976,448.82873517124835,448.87463519190857
2.520000000000002,0.06294155289445356,0.17682751736169178,17.84954820165657,0.03715828198337068,6.204990404085901,0.0,0.4591816578979437,0.4813553880726588,5.93887253595265,0.005466717763558939,-0.03946503900460471,0.0,488.2769994280642,489.94302775715744,488.1912503397498,489.22108232709496
2.580000000000002,0.09209547154239939,0.20646292112167375,18.208551891026737,0.037197302931313736,6.20230989954489,0.0,0.5128273361474657,0.5064910032038452,6.027407057710031,-0.011335955778999578,-0.057933810804896055,0.0,467.4309865127824,465.9880951491543,467.45557630552133,466.14413513282153
2.640000000000002,0.12465330961342905,0.23766072090140672,18.574425215641863,0.03621936625080391,6.199595562830893,0.0,0.572695933024249,0.5333161346416073,6.167571414729998,-0.028751959323476736,-0.027549299659989535,0.0,481.9011235756595,484.19159536776147,483.78318168185257,482.469894998218
2.700000000000002,0.16040309246770706,0.2702481676554439,18.9433199345708,0.03445028957250251,6.1980858363795654,0.0,0.619106668326524,0.5527918703978827,6.129098465299457,-0.030991455857958993,-0.020771180231816608,0.0,428.94716967610765,429.52238791286226,429.94662942612166,429.7565089723878
2.760000000000002,0.19904879204720488,0.30400937945180395,19.31093569341993,0.03311197617495587,6.1972636007840425,0.0,0.6691684537438989,0.5724425322836372,6.124756597631973,-0.00897415127216867,-0.0023864984962197328,0.0,440.1580509444726,441.67732953326066,438.60297404097713,440.42805329541466
2.820000000000002,0.24080185117220823,0.3389649116918711,19.679371138959713,0.03271793980468374,6.197406474589984,0.0,0.7225788191774672,0.5926896026230145,6.156230182267573,-0.0021423015148786186,0.010527544131525676,0.0,450.49323915276426,451.53644717724995,451.79718949740754,452.34790236106255
